"id_ppd";"id_ramal";"temporada";"dia";"direccion";"inicio";"pto1";"pto2";"pto3";"pto4";"pto5";"pto6";"pto7";"pto8";"pto9";"pto10";"pto11";"pto12";"pto13";"pto14";"pto15";"pto16";"pto17";"pto18";"pto19";"pto20";"pto21";"pto22";"pto23";"pto24";"pto25";"fin"
"6154";"13";"INVIERNO 16";"FESTIVO";"IDA";"TARRAGONA Y A. GAUNA";"JUNIN Y C. ALDAO";"TUCUMAN  Y OV. LAGOS";"CÓRDOBA Y LAPRIDA";"RUEDA Y MITRE";"SANTIAGO Y ANDRADE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"OV. LAGOS y BATTLE Y ORDOÑEZ"
"6155";"13";"INVIERNO 16";"FESTIVO";"VUELTA";"OV. LAGOS y BATTLE Y ORDOÑEZ";" AURORA Y OV. LAGOS";"ITALIA Y SEGUI";"MAIPU Y 9 DE JULIO";"CATAMARCA Y BV. OROÑO";" JUNIN Y TTE. AGNETA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"TARRAGONA Y A. GAUNA"
"6156";"13";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"TARRAGONA Y A. GAUNA";"JUNIN Y C. ALDAO";"TUCUMAN  Y OV. LAGOS";"CÓRDOBA Y LAPRIDA";"RUEDA Y MITRE";"SANTIAGO Y ANDRADE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"OV. LAGOS y BATTLE Y ORDOÑEZ"
"6157";"13";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"OV. LAGOS y BATTLE Y ORDOÑEZ";" AURORA Y OV. LAGOS";"ITALIA Y SEGUI";"MAIPU Y 9 DE JULIO";"CATAMARCA Y BV. OROÑO";" JUNIN Y TTE. AGNETA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"TARRAGONA Y A. GAUNA"
"6158";"99";"INVIERNO 16";"FESTIVO";"IDA";"Estación Rosario Sur";"San Martín y Av. Rosario";"San Martín y Uriburu";"San Martín y Segui";"27 Febrero y Mitre";"Corrientes y Pellegrini";"Plaza Sarmiento";"Corrientes y Tucumán";"Illia y Dorrego";"Estación Rosario Norte llega";"Estación Rosario Norte sale";"Ov. Lagos y San Lorenzo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Terminal de Ómnibus"
"6159";"99";"INVIERNO 16";"FESTIVO";"VUELTA";"Terminal de Ómnibus";"Córdoba y Ov. Lagos";"Estación Rosario Norte llega";"Estación Rosario Norte sale";"Wheelright y Dorrego";"Entre Ríos y Tucumán";"Plaza Sarmiento";"Entre Ríos y Pellegrini";"27 Febrero y Mitre";"San Martín y Segui";"San Martín y Uriburu";"San Martín y Av. Rosario";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Estación Rosario Sur"
"6160";"99";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Estación Rosario Sur";"San Martín y Av. Rosario";"San Martín y Uriburu";"San Martín y Segui";"27 Febrero y Mitre";"Corrientes y Pellegrini";"Plaza Sarmiento";"Corrientes y Tucumán";"Illia y Dorrego";"Estación Rosario Norte llega";"Estación Rosario Norte sale";"Ov. Lagos y San Lorenzo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Terminal de Ómnibus"
"6161";"99";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Terminal de Ómnibus";"Córdoba y Ov. Lagos";"Estación Rosario Norte llega";"Estación Rosario Norte sale";"Wheelright y Dorrego";"Entre Ríos y Tucumán";"Plaza Sarmiento";"Entre Ríos y Pellegrini";"27 Febrero y Mitre";"San Martín y Segui";"San Martín y Uriburu";"San Martín y Av. Rosario";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Estación Rosario Sur"
"6164";"54";"INVIERNO 16";"NORMAL";"IDA";"Lituania y Av. Ntra. Sra. del Rosario";"Ab. Grandoli y Uriburu";"Gaboto y Necochea";"Necochea y Pellegrini";"Maipu y Santa Fe";"Santa Fe y Corrientes";"Santa Fe y Oroño";"Santa Fe y Francia";"San Nicolás y Salta";"Av. Alberdi  y Reconquista";"J.J. Paso y Olavarria";"J.J. Paso y Av. 25 de Mayo";"Tarragona y J.J.Paso";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Acevedo y J.B. Justo"
"6165";"54";"INVIERNO 16";"NORMAL";"VUELTA";"Acevedo y J.B. Justo";"Ayala Gauna y J.Colombres";"J. J. Paso y Av. 25 de Mayo";"J. J. Paso y Solis";"J. J. Paso y Av. Alberdi";"Salta y Cafferata";"Cafferata y Córdoba";"Ovidio Lagos y San Luis";"San Luis y Moreno";"Mendoza y Alem";"Colón y 27 de Febrero";"Ayolas y Ab. Grandoli";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Lituania y Av. Ntra. Sra. del Rosario"
"6166";"55";"INVIERNO 16";"NORMAL";"IDA";"Isola y Maestros Santafesinos";"Ab. Grandoli y Uriburu";"Gaboto y Necochea";"Necochea y Pellegrini";"Maipu y Santa Fe";"Santa Fe y Corrientes";"Santa Fe y Oroño";"Santa Fe y Francia";"San Nicolás y Salta";"Av. Alberdi  y Reconquista";"J.J. Paso y Olavarria";"J.J. Paso y Av. 25 de Mayo";"Tarragona y Martínez Estrada";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"H. Pujato (ex Av. Central) y Lago Puelo"
"6167";"55";"INVIERNO 16";"NORMAL";"VUELTA";"H. Pujato (ex Av. Central) y Lago Puelo";"Ayala Gauna y J.Colombres";"J. J. Paso y Av. 25 de Mayo";"J. J. Paso y Solis";"J. J. Paso y Av. Alberdi";"Salta y Cafferata";"Cafferata y Córdoba";"Ovidio Lagos y San Luis";"San Luis y Moreno";"Mendoza y Alem";"Colón y 27 de Febrero";"Ayolas y Ab. Grandoli";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Isola y Maestros Santafesinos"
"6168";"12";"INVIERNO 16";"NORMAL";"IDA";"TARRAGONA Y A. GAUNA";"JUNÍN Y C. ALDAO";"TUCUMAN  Y OV. LAGOS";"CÓRDOBA Y LAPRIDA";"RUEDA Y MITRE";"SANTIAGO Y ANDRADE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"OV. LAGOS y BATLLE Y ORDÓÑEZ"
"6169";"12";"INVIERNO 16";"NORMAL";"VUELTA";"OV. LAGOS y BATLLE Y ORDÓÑEZ";" AURORA Y OV. LAGOS";"ITALIA Y SEGUI";"MAIPU Y 9 DE JULIO";"CATAMARCA Y BV. OROÑO";" JUNÍN Y TTE. AGNETA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"TARRAGONA Y A. GAUNA"
"6170";"13";"INVIERNO 16";"NORMAL";"IDA";"TARRAGONA Y A. GAUNA";"JUNÍN Y C. ALDAO";"TUCUMAN  Y OV. LAGOS";"CÓRDOBA Y LAPRIDA";"RUEDA Y MITRE";"SANTIAGO Y ANDRADE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"OV. LAGOS y BATLLE Y ORDÓÑEZ"
"6171";"13";"INVIERNO 16";"NORMAL";"VUELTA";"OV. LAGOS y BATLLE Y ORDÓÑEZ";" AURORA Y OV. LAGOS";"ITALIA Y SEGUI";"MAIPU Y 9 DE JULIO";"CATAMARCA Y BV. OROÑO";" JUNÍN Y TTE. AGNETA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"TARRAGONA Y A. GAUNA"
"6172";"36";"INVIERNO 16";"FESTIVO";"IDA";"Arijon - Oroño";"Ordoñez - Italia";"Arijon - Salva";"Saav - BsAs";"Mitre - 3 Feb";"Urquiza - España";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Cafferata y Santa Fe ( Terminal de Omnibus )"
"6173";"36";"INVIERNO 16";"FESTIVO";"VUELTA";"^SNico - SLoren";"^España - Urquiza";"^SLuis - Laprida";"^Laprida - Segui";"^Oroño - FSarm";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;" Batlle y Ordóñez- Italia"
"6176";"99";"INVIERNO 16";"NORMAL";"IDA";"Estación Rosario Sur";"San Martín y Av. Rosario";"San Martín y Uriburu";"San Martín y Segui";"27 Febrero y Mitre";"Corrientes y Pellegrini";"Plaza Sarmiento";"Corrientes y Tucumán";"Illia y Dorrego";"Estación Rosario Norte llega";"Estación Rosario Norte sale";"Ov. Lagos y San Lorenzo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Terminal de Ómnibus"
"6177";"99";"INVIERNO 16";"NORMAL";"VUELTA";"Terminal de Ómnibus";"Córdoba y Ov. Lagos";"Estación Rosario Norte llega";"Estación Rosario Norte sale";"Wheelright y Dorrego";"Entre Ríos y Tucumán";"Plaza Sarmiento";"Entre Ríos y Pellegrini";"27 Febrero y Mitre";"San Martín y Segui";"San Martín y Uriburu";"San Martín y Av. Rosario";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Estación Rosario Sur"
"6178";"45";"INVIERNO 16";"NORMAL";"IDA";"Municipo de V.G.G.";"S. Estero y Perón";"Av. Perón y Saladillo ";"Arijon y Andes";"S. Bustam.  y S. Martin";"S. Martin y Uriburu";" S. Martín  y Segui";"1 Junta y 27 de Febrero";"Maipú y Pellegrini";"Maipu y S. Juan";"Rioja y Corrientes";"Alvear y Cordoba";"Santa Fe y Cafferatta";"San Juan y Avellaneda";"San Juan y Tte. Agneta";"Mendoza y P. Unidas";"Mendoza y Donado";"Mendoza               y Wilde";"Calasanz                   C 1635";"Illia                Cruce";"Illia           Hernandez";NULL;NULL;NULL;NULL;NULL;"P.Linea Funes"
"6179";"45";"INVIERNO 16";"NORMAL";"VUELTA";"P.Linea Funes";"Hernandez           Illia";"Illia  Yrigoyen";"Illia Cruce";"Calasanz                    C 1635";"Mendoza               y Wilde";"Mendoza y Donado";"Mendoza y P. Unidas";"Mendoza y Avellaneda";"Cordoba y Cafferatta";"Cordoba y Oroño";"S. Luis y Laprida";"Laprida y Pellegrini";"Laprida y 27 de Febrero";"S. Martín y Segui";"S. Martin y Uriburu";"S. Martín y Arijón";"Arijón y Lituania";"Pte. Peron y Saladillo";"Perón y S. Estero";NULL;NULL;NULL;NULL;NULL;NULL;"Municipo de V.G.G."
"6184";"17";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Rueda Unid.";"P.Uni.  Peleg";"Peleg. F.More";"S.Nicol Peleg.";"Mujic Urquiz";"E.Rios Salta";"E.Rios Peleg.";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Alvear Mont."
"6185";"17";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Alvear Mont.";"Mitre Zeball.";"Mitre S.Fe";"Juj. Balca";"Urquiz Mujica";"Cafer. Peleg";"P.Uni Peleg";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Rueda Unid."
"6186";"34";"INVIERNO 16";"NORMAL";"IDA";"^Thedy - Junin";"^Parag - Catam";"^Sarm - Pelleg";"^ERios - Segui";"^España - Urib";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"^Puey - Arijon"
"6187";"34";"INVIERNO 16";"NORMAL";"VUELTA";"Puey - Arijon";" Arijon - Parag";"Ctes - Segui";"Ctes - Pelleg";"Jujuy - Parag";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Montea - Junin"
"6188";"35";"INVIERNO 16";"NORMAL";"IDA";"^Thedy - Junin";"^Catam - Parag";"^Sarm - Pelleg";"^Segui - ERios";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"^Arij - Puey"
"6189";"35";"INVIERNO 16";"NORMAL";"VUELTA";"Arij - Puey";"Urib - España";"Segui - Ctes";"Ctes - Pelleg";"Jujuy - Parag";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Montea - Junin"
"6190";"47";"INVIERNO 16";"NORMAL";"IDA";"Lago Puelo y Pujato";"J.J.Paso y Donado";"Mendoza y Donado";"Mendoza y P. Unidas";"Mendoza y Avellaneda";"Cordoba y Cafferatta";"Cordoba y Oroño";"S. Luis y Laprida";"Laprida y Pellegrini";"Laprida y 27 de Febrero";"S. Martín y Segui";"S. Martin y Uriburu";"S. Martín y Arijón";"Arijón y Lituania";"Av. Peron y A. Saladillo";"Perón y S. Estero";"17 Octubre y S. Diego";"Av. Perón y San Martín";"Mosconi y Rosario";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Cementerio de Galvez"
"6191";"47";"INVIERNO 16";"NORMAL";"VUELTA";"Cementerio de Galvez";"S. Martín y Av. Perón";"S. Diego y 17 Octubre";"S. Estero y Perón";"Av. Perón y Saladillo ";"Arijon y Andes";"S. Bustam.  y S. Martin";"S. Martin y Uriburu";" S. Martín  y Segui";"1 Junta y 27 de Febrero";"Maipú y Pellegrini";"Maipu y S. Juan";"Rioja y Corrientes";"Alvear y Cordoba";"Santa Fe y Cafferatta";"San Juan y Avellaneda";"San Juan y Tte. Agneta";"Mendoza y P. Unidas";"Mendoza y Donado";"Donado y Córdoba";"Donado y J.J.Paso";NULL;NULL;NULL;NULL;NULL;"Lago Puelo y Pujato"
"6192";"46";"INVIERNO 16";"NORMAL";"IDA";"Cementerio de Galvez";"Rosario y Mosconi";"Av. S. Martín y Av. Perón";"S. Diego y 17 Octubre";"S. Estero y Av. Perón";"Av. Perón y Saladillo ";"Arijon y Andes";"S. Bustam.  y S. Martin";"S. Martin y Uriburu";" S. Martín  y Segui";"1 Junta y 27 de Febrero";"Maipú y Pellegrini";"Maipu y S. Juan";"Rioja y Corrientes";"Alvear y Cordoba";"Santa Fe y Cafferatta";"San Juan y Avellaneda";"San Juan y Tte. Agneta";"Mendoza y P. Unidas";"Mendoza y Donado";"Donado y Córdoba";NULL;NULL;NULL;NULL;NULL;"Donado y J.J.Paso"
"6193";"46";"INVIERNO 16";"NORMAL";"VUELTA";"Frecuencia Promedio";"Duracion";"Velocidad";NULL;"Palliere y Gianneo";"Baigorria y Circunv.";"Circunv. Y Colect.";"Mestr. Y Loria";"J.J.Paso y Donado";"Mendoza y Donado";"Mendoza y P. Unidas";"Mendoza y Avellaneda";"Cordoba y Cafferatta";"Cordoba y Oroño";"S. Luis y Laprida";"Laprida y Pellegrini";"Laprida y 27 de Febrero";"S. Martín y Segui";"S. Martin y Uriburu";"S. Martín y Arijón";"Arijón y Lituania";NULL;NULL;NULL;NULL;NULL;"Av. Peron y A. Saladillo"
"6194";"50";"INVIERNO 16";"NORMAL";"IDA";"Ab. Grandoli y J.M.Gutiérrez";"Ayolas y Berutti";"Necochea y Pellegrini";"Pellegrini y Corrientes";"Alvear y Cordoba";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Urquiza y Francia"
"6195";"50";"INVIERNO 16";"NORMAL";"VUELTA";"Urquiza y Francia";"Balcarce y Corboda";"Pellegrini y Corrientes";"Pellegrini y Colón";"Ayolas y Berutti";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Ab. Grandoli y J.M.Gutiérrez"
"6196";"50";"INVIERNO 16";"FESTIVO";"VUELTA";"Grandoli    Gutierres";"Ayolas  Berruti";"Pellegrini  Necochea";"Pellegrini  Corrientes";"Alvear  Cordoba";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Urquiza        Francia"
"6197";"50";"INVIERNO 16";"FESTIVO";"IDA";"Urquiza        Francia";"Córdoba  Balcarce";"Pellegrini  Corrientes";"Colón  Pellegrini";"Ayolas  Berruti";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Grandoli    Gutierres"
"6198";"50";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Ab. Grandoli y J.M.Gutiérrez";"Ayolas y Berutti";"Necochea y Pellegrini";"Pellegrini y Corrientes";"Alvear y Cordoba";"San Juan y Maipú";"Catamarca y Paraguay";"Catamarca y Oroño";"Catamarca y Cafferata";"Rondeau y Sorrento";"Rondeau y R.Nuñez";"Rondeau y M.Massa";"Ruta 11 y E.Perón";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Urquiza y Francia"
"6199";"50";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Urquiza y Francia";"Balcarce y Corboda";"Pellegrini y Corrientes";"Pellegrini y Colón";"Ayolas y Berutti";"Salta y Oroño";"Entre Ríos y Urquiza";"San Luis y Bs. As.";"Alem y Pellegrini";"Alem y Uriburu";"Ayacucho y Arijon";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Ab. Grandoli y J.M.Gutiérrez"
"6200";"38";"INVIERNO 16";"NORMAL";"IDA";"B. ORDÓÑEZ Y OROÑO";"DORREGO                               Y                              SANCHEZ DE ";" SAN MARTIN Y                          DEAN FUNES";"RIOJA Y ENTRE RÍOS";"RIOJA Y OROÑO";"RIOJA Y CAFERATTA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)"
"6201";"38";"INVIERNO 16";"NORMAL";"VUELTA";"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)";"SAN LUIS Y OROÑO";"SAN LUIS Y ENTRE RIOS";" LAPRIDA y 9 JULIO";"27 DE FEBRERO Y LAPRIDA";"SAN MARTIN Y URUGUAY    (vuelta)";"SAN MARTIN Y                                                            AV. ROSA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"B. ORDÓÑEZ Y OROÑO"
"6202";"40";"INVIERNO 16";"NORMAL";"IDA";"B. ORDÓÑEZ Y OROÑO";"DORREGO                               Y                              SANCHEZ DE ";" SAN MARTIN Y                          DEAN FUNES";"RIOJA Y ENTRE RÍOS";"RIOJA Y OROÑO";"RIOJA Y CAFERATTA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)"
"6203";"40";"INVIERNO 16";"NORMAL";"VUELTA";"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)";"SAN LUIS Y OROÑO";"SAN LUIS Y ENTRE RIOS";" LAPRIDA y 9 JULIO";"27 DE FEBRERO Y LAPRIDA";"SAN MARTIN Y URUGUAY    (vuelta)";"SAN MARTIN Y                                                            AV. ROSA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"B. ORDÓÑEZ Y OROÑO"
"6204";"43";"INVIERNO 16";"NORMAL";"IDA";"Hortensia y Clavel";"San Martín y Arijón";"San Martin y Ayolas";"Mitre y 27 de Febrero";"Maipú y 9 de Julio";"3 de Febrero y Av Francia";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Paraná y 9 de Julio (Est. Ros. Oeste)"
"6205";"43";"INVIERNO 16";"NORMAL";"VUELTA";"Paraná y 9 de Julio (Est. Ros. Oeste)";"9 de Julio y Francia";"Alvear y San Lorenzo";"San Lorenzo y Sarmiento";"Sarmiento y 27 de Febrero";"San Martín y Arijón";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Hortensia y Clavel"
"6206";"38";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"B. ORDOÑEZ Y OROÑO";"DORREGO                               Y                              SANCHEZ DE ";" SAN MARTIN Y                          DEAN FUNES";"RIOJA Y ENTRE RÍOS";"RIOJA Y OROÑO";"RIOJA Y CAFERATTA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)"
"6207";"38";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)";"SAN LUIS Y OROÑO";"SAN LUIS Y ENTRE RIOS";" LAPRIDA y 9 JULIO";"27 DE FEBRERO Y LAPRIDA";"SAN MARTIN Y URUGUAY    (vuelta)";"SAN MARTIN Y                                                            AV. ROSA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"B. ORDOÑEZ Y OROÑO"
"6208";"40";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"B. ORDOÑEZ Y OROÑO";"DORREGO                               Y                              SANCHEZ DE ";" SAN MARTIN Y                          DEAN FUNES";"RIOJA Y ENTRE RÍOS";"RIOJA Y OROÑO";"RIOJA Y CAFERATTA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)"
"6209";"40";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)";"SAN LUIS Y OROÑO";"SAN LUIS Y ENTRE RIOS";" LAPRIDA y 9 JULIO";"27 DE FEBRERO Y LAPRIDA";"SAN MARTIN Y URUGUAY    (vuelta)";"SAN MARTIN Y                                                            AV. ROSA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"B. ORDOÑEZ Y OROÑO"
"6210";"43";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Hortensia y Clavel";"San Martín y Arijón";"San Martin y Ayolas";"Mitre y 27 de Febrero";"Maipú y 9 de Julio";"3 de Febrero y Av Francia";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Paraná y 9 de Julio (Est. Ros. Oeste)"
"6211";"43";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Paraná y 9 de Julio (Est. Ros. Oeste)";"9 de Julio y Francia";"Alvear y San Lorenzo";"San Lorenzo y Sarmiento";"Sarmiento y 27 de Febrero";"San Martín y Arijón";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Hortensia y Clavel"
"6212";"38";"INVIERNO 16";"FESTIVO";"IDA";"B. ORDOÑEZ Y OROÑO";"DORREGO                               Y                              SANCHEZ DE ";" SAN MARTIN Y                          DEAN FUNES";"RIOJA Y ENTRE RÍOS";"RIOJA Y OROÑO";"RIOJA Y CAFERATTA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)"
"6213";"38";"INVIERNO 16";"FESTIVO";"VUELTA";"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)";"SAN LUIS Y OROÑO";"SAN LUIS Y ENTRE RIOS";" LAPRIDA y 9 JULIO";"27 DE FEBRERO Y LAPRIDA";"SAN MARTIN Y URUGUAY    (vuelta)";"SAN MARTIN Y                                                            AV. ROSA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"B. ORDOÑEZ Y OROÑO"
"6214";"40";"INVIERNO 16";"FESTIVO";"IDA";"B. ORDOÑEZ Y OROÑO";"DORREGO                               Y                              SANCHEZ DE ";" SAN MARTIN Y                          DEAN FUNES";"RIOJA Y ENTRE RÍOS";"RIOJA Y OROÑO";"RIOJA Y CAFERATTA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)"
"6215";"40";"INVIERNO 16";"FESTIVO";"VUELTA";"PARANÁ Y 3 DE FEBRERO (Est. Rosario Oeste)";"SAN LUIS Y OROÑO";"SAN LUIS Y ENTRE RIOS";" LAPRIDA y 9 JULIO";"27 DE FEBRERO Y LAPRIDA";"SAN MARTIN Y URUGUAY    (vuelta)";"SAN MARTIN Y                                                            AV. ROSA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"B. ORDOÑEZ Y OROÑO"
